baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_all_benign_distrust,4,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,4,0.0,0.0
trust_fused,0.04610858499765723,-0.046393745454502644,diagnostic,source_memory,,,,-0.00014258022842270762,attacker_min_trust_mean,4,0.029066422989794935,0.014533211494897467
trust_fused,0.012484292571336998,-0.004923010554746933,diagnostic,source_memory,,,,0.0037806410082950326,final_attacker_trust_mean,4,0.0054697869048392295,0.0027348934524196148
trust_fused,114.54247541713752,-17.042475417137524,higher_better,source_memory,114.54247541713752,-17.042475417137524,48.75,48.75,malicious_reports_operationally_ignored,4,41.347107919821106,20.673553959910553
trust_fused,1.2560793465697273,-4.256079346569727,lower_better,source_memory,4.256079346569727,-1.2560793465697273,1.5,-1.5,attack_induced_path_changes,4,1.7320508075688772,0.8660254037844386
trust_fused,1.0186210657402759,-2.0272250409556096,lower_better,source_memory,2.0272250409556096,-1.0186210657402759,0.5043019876076668,-0.5043019876076668,attack_route_penalty_mean,4,0.9570769824532083,0.47853849122660413
trust_fused,14.307385405345762,-26.617357316512148,lower_better,source_memory,26.617357316512148,-14.307385405345762,6.154985955583192,-6.154985955583192,attack_route_penalty_max,4,12.859523396734906,6.429761698367453
trust_fused,45.9391553275255,-91.19488302518397,lower_better,source_memory,91.19488302518397,-45.9391553275255,22.62786384882924,-22.62786384882924,attack_route_penalty_total,4,43.09076263889462,21.54538131944731
trust_fused,0.11371654216711022,-0.31674684519741325,lower_better,source_memory,0.31674684519741325,-0.11371654216711022,0.1015151515151515,-0.1015151515151515,attack_extra_path_length_mean,4,0.13526179110944808,0.06763089555472404
trust_fused,1.5469603616732233,-4.546960361673223,lower_better,source_memory,4.546960361673223,-1.5469603616732233,1.5,-1.5,attack_extra_path_length_max,4,1.9148542155126762,0.9574271077563381
trust_fused,5.00303548002157,-14.00303548002157,lower_better,source_memory,14.00303548002157,-5.00303548002157,4.5,-4.5,attack_extra_path_length_total,4,5.972157622389639,2.9860788111948193
trust_fused,30.88294313980544,-92.38294313980543,lower_better,source_memory,92.38294313980543,-30.88294313980544,30.75,-30.75,steps_route_affected_by_attacker,4,38.73306081372863,19.366530406864314
trust_fused,0.47621026718051546,-0.2449173965973674,diagnostic,source_memory,,,,0.11564643529157403,recovery_start_attacker_trust_mean,4,0.22659539065181625,0.11329769532590812
trust_fused,0.2404963058187074,-0.46298639243684936,diagnostic,source_memory,,,,-0.11124504330907097,recovery_trust_gain,4,0.2210509245934446,0.1105254622967223
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,4,0.0,0.0
trust_fused,4.262136813871569,-1.7621368138715692,higher_better,source_memory,4.262136813871569,-1.7621368138715692,1.25,1.25,deliveries_during_attack,4,1.8929694486000912,0.9464847243000456
trust_fused,1.5542602567710375,-2.5542602567710375,higher_better,source_memory,1.5542602567710375,-2.5542602567710375,-0.5,-0.5,deliveries_during_recovery,4,1.2909944487358056,0.6454972243679028
trust_fused,9.418126614627083,-9.918126614627083,lower_better,source_memory,9.918126614627083,-9.418126614627083,0.25,-0.25,traffic_wait_steps_during_attack,4,6.075908711186061,3.0379543555930306
trust_fused,19.331299628223576,-6.831299628223578,lower_better,source_memory,6.831299628223578,-19.331299628223576,-6.25,6.25,replans_during_attack,4,8.220908303425682,4.110454151712841
trust_fused,1.1020287201263914,-1.3226169554205092,lower_better,source_memory,1.3226169554205092,-1.1020287201263914,0.11029411764705882,-0.11029411764705882,mean_influential_fake_cells_during_attack,4,0.7618810949014068,0.3809405474507034
trust_fused,1.1020287201263914,-1.3226169554205092,lower_better,source_memory,1.3226169554205092,-1.1020287201263914,0.11029411764705882,-0.11029411764705882,attack_mean_influential_fake_cells,4,0.7618810949014068,0.3809405474507034
trust_fused,0.014493363309887531,-0.028463951545181648,lower_better,source_memory,0.028463951545181648,-0.014493363309887531,0.006985294117647058,-0.006985294117647058,attack_fraction_samples_influenced,4,0.013498205699033691,0.006749102849516846
trust_fused,0.27422244310608596,-0.37125383960715824,lower_better,source_memory,0.37125383960715824,-0.27422244310608596,0.04851569825053614,-0.04851569825053614,attack_mean_attacker_route_cost,4,0.20282393504590396,0.10141196752295198
trust_fused,0.014493363309887531,-0.028463951545181648,lower_better,source_memory,0.028463951545181648,-0.014493363309887531,0.006985294117647058,-0.006985294117647058,attack_fraction_route_affected,4,0.013498205699033691,0.006749102849516846
